Training Step,Bellman Error
0,0.3671157956123352
1,0.396758496761322
2,0.2556867301464081
3,0.2696889042854309
4,0.2664134502410888
5,0.1971761584281921
6,0.2404153048992157
7,0.1781611740589141
8,0.2478362917900085
9,0.230603814125061
10,0.2096895575523376
11,0.2493044286966323
12,0.2276811599731445
13,0.1578606218099594
14,0.1509604156017303
15,0.1283602714538574
16,0.1884496361017227
17,0.1792418956756591
18,0.1407892405986786
19,0.1515727490186691
20,0.1706743240356445
21,0.1526728272438049
22,0.1748891174793243
23,0.1325723826885223
24,0.1880019903182983
25,0.199209839105606
26,0.0998797342181205
27,0.1555097252130508
28,0.1127798035740852
29,0.1193728968501091
30,0.1044766455888748
31,0.0625254064798355
32,0.1753028333187103
33,0.1161237359046936
34,0.1041842177510261
35,0.1041850075125694
36,0.1092224493622779
37,0.1097422093152999
38,0.0802994817495346
39,0.0720716267824173
40,0.1480461955070495
41,0.1173873543739318
42,0.1038272380828857
43,0.1027163863182067
44,0.097675122320652
45,0.0907739028334617
46,0.0869949981570243
47,0.0756632983684539
48,0.1424095928668975
49,0.1090847179293632
50,0.1049955636262893
51,0.1799805164337158
52,0.0982500165700912
53,0.11970005184412
54,0.1068488508462905
55,0.0830005556344986
56,0.1201257482171058
57,0.1087557971477508
58,0.1564563065767288
59,0.09393872320652
60,0.0851841419935226
61,0.0922245010733604
62,0.0890037938952446
63,0.0707615762948989
64,0.1115117818117141
65,0.0949998199939727
66,0.1205824092030525
67,0.1001717448234558
68,0.1502828449010849
69,0.0806848555803299
70,0.0731425732374191
71,0.1340787559747696
72,0.1026864945888519
73,0.0770027637481689
74,0.0660451501607894
75,0.0973561555147171
76,0.072466567158699
77,0.1224573329091072
78,0.0513786785304546
79,0.0353549867868423
80,0.058756373822689
81,0.0696149170398712
82,0.0639759600162506
83,0.093719445168972
84,0.0396978445351123
85,0.0271713864058256
86,0.0378164276480674
87,0.0318954363465309
88,0.061270996928215
89,0.0322066098451614
90,0.0322040356695652
91,0.04473277926445
92,0.0361787974834442
93,0.0306323356926441
94,0.0304039996117353
95,0.0555136576294899
96,0.0311578996479511
97,0.033962432295084
