Training Step,Bellman Error
0,0.4169697165489197
1,0.4282971024513244
2,0.3815735280513763
3,0.3157466948032379
4,0.2553427219390869
5,0.2594330608844757
6,0.2490459233522415
7,0.2353387475013733
8,0.2582156658172607
9,0.264794111251831
10,0.2864002585411072
11,0.2427560836076736
12,0.2093065679073333
13,0.2272965610027313
14,0.1560301929712295
15,0.1826428472995758
16,0.2784428596496582
17,0.2297486662864685
18,0.2091827988624572
19,0.2047147303819656
20,0.161623477935791
21,0.1728642880916595
22,0.1409519910812378
23,0.1146978884935379
24,0.2784602642059326
25,0.1971829682588577
26,0.1745380312204361
27,0.1298159509897232
28,0.1331309080123901
29,0.1437801867723465
30,0.1084019243717193
31,0.1210519224405288
32,0.2562960386276245
33,0.1869137585163116
34,0.0908895432949066
35,0.228389710187912
36,0.2022227346897125
37,0.1315613090991974
38,0.1137827932834625
39,0.1217842698097229
40,0.2407836019992828
41,0.2019342184066772
42,0.2095112204551696
43,0.1391867697238922
44,0.1393991708755493
45,0.1135053187608718
46,0.2031912207603454
47,0.1531487107276916
48,0.2129254937171936
49,0.1896851658821106
50,0.1713594645261764
51,0.213066965341568
52,0.1563266664743423
53,0.0917408168315887
54,0.1434176862239837
55,0.1458750218153
56,0.3178407549858093
57,0.127571552991867
58,0.234292671084404
59,0.1301999539136886
60,0.2020777314901352
61,0.1771119683980941
62,0.1931666135787964
63,0.1579663157463073
64,0.1307936608791351
65,0.2435795962810516
66,0.0954109728336334
67,0.1177323162555694
68,0.0915765464305877
69,0.1002149805426597
70,0.1219571977853775
71,0.2047000080347061
72,0.1478643715381622
73,0.105257362127304
74,0.0840444713830947
75,0.0909376144409179
76,0.1081492826342582
77,0.0937457978725433
78,0.084006629884243
79,0.0795176699757576
80,0.0926587358117103
81,0.0664240717887878
82,0.0351526737213134
83,0.0642688199877739
84,0.0694915205240249
85,0.0337499938905239
86,0.0540439561009407
87,0.0323596969246864
88,0.0756421983242034
89,0.0488568916916847
90,0.0641744434833526
91,0.0525894798338413
92,0.0362633243203163
93,0.0431339815258979
94,0.0319502092897892
95,0.0210217367857694
96,0.0280848462134599
97,0.0174676813185215
98,0.0202396735548973
99,0.0112408036366105
100,0.0123350787907838
101,0.0138786947354674
102,0.0150724072009325
103,0.0188914891332387
104,0.0083604389801621
105,0.01573321595788
106,0.0129388282075524
107,0.0105626182630658
108,0.0123206255957484
109,0.0058681676164269
110,0.0071593699976801
111,0.0128519488498568
112,0.0106101939454674
113,0.0136757846921682
114,0.0084132980555295
115,0.0053167287260293
116,0.0057427757419645
117,0.0090846549719572
118,0.0056723291054368
119,0.0094452993944287
120,0.0047686630859971
121,0.0059607038274407
122,0.0107414554804563
123,0.0023227594792842
124,0.0072887558490037
125,0.0069134072400629
126,0.0079599553719162
127,0.0064274887554347
128,0.0071405973285436
129,0.0022785237524658
130,0.0089308209717273
131,0.0021958840079605
132,0.0025352051015943
133,0.0054607260972261
134,0.0056719495914876
135,0.0061202957294881
136,0.0061888261698186
137,0.0120362136512994
138,0.0006911446107551
139,0.0049442467279732
140,0.0045768879354
141,0.0018439963459968
142,0.0054713748395442
143,0.0005422658286988
144,0.0006748984451405
145,0.0058594979345798
146,0.0053633074276149
147,0.002753930632025
148,0.0107647189870476
149,0.0018377448432147
150,0.0049375467933714
151,0.0034780241549015
152,0.0027239019982516
153,0.0049654161557555
154,0.0016877616290003
155,0.0038733449764549
156,0.0018854255322366
157,0.0021759080700576
158,0.0027935206890106
159,0.0016334000974893
160,0.0021326888818293
161,0.003121004672721
162,0.0036071354988962
163,0.0051199467852711
164,0.005800325423479
165,0.0014785226667299
166,0.0031937502790242
167,0.0013389526866376
168,0.0015292486641556
169,0.0019429414533078
170,0.0008501253905706
171,0.0018145941430702
172,0.0009252945892512
173,0.002379844430834
174,0.0029825158417224
175,0.00124132912606
176,0.001307574333623
177,0.00155404524412
178,0.0027388683520257
179,0.0025726326275616
180,0.0040145018137991
181,0.0010791288223117
182,0.0003756460500881
183,0.0001676134270383
184,0.001799015677534
185,0.0018612153362482
186,0.0022109351120889
187,0.0016680260887369
188,0.0013088738778606
189,0.0018031189683824
190,0.0022363143507391
191,0.0013000912731513
192,0.0001695509708952
193,0.0021061531733721
194,0.0013931465800851
195,0.000488351273816
196,0.0010428365785628
197,0.0007008180837146
198,0.0007779485895298
199,0.0020357442554086
200,0.0016603232361376
201,0.0001923633244587
202,0.0004313741810619
203,0.000608499511145
204,0.0005015688948333
205,0.0016053775325417
206,0.0008177089039236
207,0.0006642497028224
208,0.0004298871499486
209,0.0007408270612359
210,0.0004270239733159
211,0.00031257775845
212,0.0006568981334567
213,0.000172205385752
214,0.0002673831768333
215,0.000815583858639
216,0.0005763845401816
217,0.0019982908852398
218,0.0007515749894082
219,0.0002845242270268
220,0.0003334539942443
221,7.139357330743223e-05
222,0.0006875041872262
223,0.001371935242787
224,7.621175609529018e-05
225,0.0020502505358308
226,0.0004959782818332
227,0.0004628906899597
228,0.0001589328312547
229,0.0010700430721044
230,0.0002263317874167
231,0.0005613677203655
232,0.000457380519947
233,0.0012741374084725
234,0.0001539038639748
235,0.0002512532519176
236,0.0009085968486033
237,0.0005405136034823
238,0.0005817095516249
239,0.0002981117577292
240,0.0013175378553569
241,0.0006208368577063
242,2.626109926495701e-05
243,0.0009570011752657
244,3.693361213663593e-05
245,0.0003037804854102
246,0.0004232614301145
247,9.142552880803124e-05
248,0.0002899507817346
249,0.0002142803714377
250,6.335465150186792e-05
251,0.000258874730207
252,9.970275277737528e-05
253,0.0009225805988535
254,0.0004762421012856
255,0.0005404560361057
256,0.000921132043004
257,0.0002299931948073
258,0.000560863292776
259,0.0001993606128962
260,0.0001561019162181
261,0.0002128667256329
262,5.210512244957499e-05
263,0.0001884090015664
264,0.0002033531491179
265,0.0005053329514339
266,0.0002528397599235
267,1.9887240341631696e-05
268,0.0001255019888048
269,4.5716478780377656e-05
270,5.46016963198781e-05
271,8.353804878424853e-05
272,0.0002814711770042
273,0.0005612524691969
274,0.0001307083875872
275,0.0001147333387052
276,0.0002368864661548
277,5.019100171921309e-06
278,0.0003442080924287
279,0.0006391689530573
280,0.0002623637556098
281,0.0002170766820199
282,0.0001477552577853
283,5.5782744311727583e-05
284,0.0004808422527275
285,0.0002258487802464
286,2.839489570760633e-05
287,0.0001638419053051
288,5.441585381049663e-05
289,3.582415956771001e-05
290,6.926867354195565e-05
291,0.0001573222398292
292,0.0004284715396352
293,5.7549063058104366e-05
294,0.0001337497669737
295,9.83386707957834e-05
296,4.385127977002412e-05
297,6.798128015361726e-05
298,7.65643417253159e-05
299,0.0001270735956495
300,0.0004125930136069
301,5.771661381004378e-05
302,9.708917059469968e-05
303,0.0001244351442437
304,9.52597038121894e-05
305,9.07712383195758e-05
306,0.0002030842297244
307,6.074037810321897e-05
308,2.30331024795305e-05
309,4.282570807845332e-05
310,0.0004121951060369
311,0.0002985275641549
312,4.0862221794668585e-05
313,3.801046113949269e-05
314,7.521716179326177e-05
315,0.000211236445466
316,5.004827835364267e-05
317,2.9877204724471085e-05
318,9.560606486047618e-06
319,9.35175849008374e-05
320,0.0003272239700891
321,0.0001088424178306
322,4.888364492217079e-05
323,0.0002330750721739
324,4.356020144768991e-05
325,3.292095789220184e-05
326,8.775602327659726e-05
327,7.961899973452091e-05
328,1.4816992916166782e-05
329,3.2440118957310915e-05
330,1.6759835489210673e-05
331,6.255013431655243e-06
332,5.278865137370303e-05
333,8.33069861982949e-06
334,1.0197426490776706e-05
335,4.281639485270716e-05
336,3.962745176977478e-05
337,1.3933210539107677e-05
338,9.478124411543831e-06
339,7.95954983914271e-05
340,5.362017327570357e-05
341,3.0295672331703827e-05
342,0.0001170695904875
343,0.0003447479393798
344,6.385647793649696e-06
345,0.0002036935038631
346,3.302486220491119e-05
347,6.089330418035388e-05
348,0.0002592814562376
349,8.435193740297109e-05
350,5.6258959375554696e-06
351,2.8214666599524207e-05
352,4.839922257815488e-05
353,9.540542669128628e-05
354,8.83854809217155e-05
355,7.371549872914329e-05
356,0.0001898331829579
357,2.295009107911028e-05
358,4.172018088866025e-05
359,2.7119307560496964e-05
360,2.119888631568756e-05
361,4.632772288459819e-06
362,2.262102316308301e-05
363,4.76480136057944e-06
364,2.243053495476488e-05
365,2.7491258151712827e-05
366,0.00025171804009
367,4.556090061669238e-06
368,3.769221075344831e-05
369,3.06871224893257e-05
370,3.553396163624711e-05
371,2.784187699944596e-06
372,0.0001992790494114
373,4.266769246896729e-05
374,3.4213244362035766e-05
375,3.6785360862268135e-05
376,5.808583864563843e-06
377,4.582267865771428e-05
378,3.598355397116393e-05
379,0.0002086901222355
380,0.000101184756204
381,0.0001941531227203
382,3.147177494611242e-06
383,1.2055164006596897e-05
384,1.4032520084583666e-05
385,3.4215998311992735e-05
386,0.0001390324759995
387,5.336047252058052e-06
388,2.457400341882021e-06
389,1.3343373211682774e-05
390,3.8823480281280354e-05
391,1.9981656805612147e-05
392,0.0001293872774112
393,5.672468432749156e-06
394,2.3364194930763915e-05
395,8.965920278569683e-05
396,1.406120281899348e-05
397,1.402457564836368e-05
398,1.1065021681133658e-05
399,1.1477665793790948e-05
400,0.0002223810733994
401,0.0001128584262914
402,3.233921233913861e-05
403,1.8957274733111262e-05
404,0.0001748350041452
405,9.012217560666612e-06
406,0.0001709624193608
407,0.0001479819911764
408,2.681372279766947e-05
409,9.126698387262875e-06
410,4.60605832586225e-07
411,2.139341813744977e-05
412,1.816454641812016e-05
413,1.0525268407945989e-05
414,2.3914413759484887e-05
415,6.282193680817727e-06
416,0.0001078227505786
417,2.9048675060039383e-05
418,2.134292299160733e-05
419,3.113822685918421e-06
420,4.820995673071593e-05
421,1.1356957656971645e-05
422,9.88959891401464e-06
423,1.135710408561863e-05
424,1.470019924454391e-05
425,3.6562896639225073e-06
426,1.269880340259988e-05
427,0.0001305453188251
428,1.1055021786887664e-05
429,2.1663222469214816e-06
430,3.673966784845106e-05
431,0.000103122802102
432,1.097885069611948e-05
433,1.9882270407833857e-06
434,2.704727194213774e-06
435,2.199973096139729e-05
436,2.453571869409643e-05
437,1.180171238956973e-06
438,6.1942387219460215e-06
439,2.725830654526362e-06
440,0.0002557796833571
441,1.5744560641905991e-06
442,1.7123940779129043e-05
443,1.2720659469778184e-05
444,1.0043867405329364e-05
445,1.3782638234260958e-05
