Training Step,Bellman Error
0,0.2946961522102356
1,0.2167253047227859
2,0.2669739723205566
3,0.3036950230598449
4,0.3365830183029175
5,0.2075174152851104
6,0.3290600776672363
7,0.2378600686788559
8,0.2305376082658767
9,0.2175132036209106
10,0.2008496224880218
11,0.1405171751976013
12,0.2320276200771331
13,0.0940846800804138
14,0.1764091998338699
15,0.1482741236686706
16,0.2714162766933441
17,0.085945725440979
18,0.1894049644470214
19,0.2132966816425323
20,0.3184862732887268
21,0.1982147246599197
22,0.1770112812519073
23,0.2285386770963668
24,0.1971898078918457
25,0.3990226686000824
26,0.1857134699821472
27,0.2042213976383209
28,0.1996252238750457
29,0.2260824292898178
30,0.2411452680826187
31,0.1709287315607071
32,0.2314126193523407
33,0.0868885368108749
34,0.1994032561779022
35,0.133870929479599
36,0.1709298193454742
37,0.1512873768806457
38,0.2953410744667053
39,0.1000367403030395
40,0.3437774181365967
41,0.1177722960710525
42,0.2263183444738388
43,0.1722467243671417
44,0.2395508289337158
45,0.1893512606620788
46,0.2511619329452514
47,0.1680883169174194
48,0.1512611210346222
49,0.1644420027732849
50,0.1954131424427032
51,0.1739350408315658
52,0.1403471231460571
53,0.1500834226608276
54,0.2365406602621078
55,0.07647305727005
56,0.1874989569187164
57,0.200905367732048
58,0.2577465176582336
59,0.1098519042134285
60,0.0736563056707382
61,0.1423928141593933
62,0.1245409548282623
63,0.0815311446785926
64,0.1244758740067482
65,0.1099541783332824
66,0.0978216379880905
67,0.1285775601863861
68,0.1004844158887863
69,0.0869636833667755
70,0.109656773507595
71,0.070680133998394
72,0.0896937698125839
73,0.0943982973694801
74,0.0618343912065029
75,0.0539379082620143
76,0.0466255098581314
77,0.0531640164554119
78,0.029215645045042
79,0.0356221944093704
80,0.0488567948341369
81,0.0405209064483642
82,0.0459028929471969
83,0.04378367587924
84,0.0258677843958139
85,0.0139329675585031
86,0.0339272581040859
87,0.0385150872170925
88,0.0415951535105705
89,0.0431916341185569
90,0.0292183067649602
91,0.0452693849802017
92,0.046616431325674
93,0.0211465768516063
94,0.0352146290242672
95,0.0268344618380069
96,0.0512736514210701
97,0.042857751250267
98,0.0415699258446693
99,0.0518373399972915
100,0.0284868348389863
101,0.0270031094551086
102,0.0333313755691051
103,0.0438296645879745
104,0.0519296899437904
105,0.03296784684062
106,0.0288738757371902
107,0.0265135690569877
108,0.0459675081074237
109,0.0208978299051523
110,0.0250588823109865
111,0.0313100777566432
112,0.0255899243056774
113,0.039406668394804
114,0.0266881063580513
115,0.0288290344178676
116,0.0283730719238519
117,0.0183465406298637
118,0.0186158046126365
119,0.0273430868983268
120,0.0229393430054187
121,0.0141830500215291
122,0.0188469290733337
123,0.0213514789938926
124,0.0110563542693853
125,0.0141641348600387
126,0.0100879333913326
127,0.0082887923344969
128,0.0120772700756788
129,0.018620079383254
130,0.0228525809943676
131,0.0137772541493177
132,0.0050077713094651
133,0.0064696427434682
134,0.0115738175809383
135,0.0063879615627229
136,0.0065991505980491
137,0.0041686603799462
138,0.0095716239884495
139,0.0099802408367395
140,0.0022988854907453
141,0.0011350349523127
142,0.001162075670436
143,0.0023392890579998
144,0.0029237451963126
145,0.0028812405653297
146,0.0023375821765512
