Testing Step,Q Loss
0,1.585054188966751
1,1.585054188966751
2,1.585054188966751
3,1.585054188966751
4,1.585054188966751
5,1.585054188966751
6,1.585054188966751
7,1.585054188966751
8,1.585054188966751
9,1.585054188966751
10,1.585054188966751
11,1.585054188966751
12,1.585054188966751
13,1.585054188966751
14,1.585054188966751
15,1.564668521285057
16,1.545971766114235
17,1.528088167309761
18,1.5110526233911514
19,1.4942708313465118
20,1.477081947028637
21,1.4597356840968132
22,1.4414280354976654
23,1.4234065115451813
24,1.4054706245660782
25,1.3869893699884417
26,1.3677270710468292
27,1.3482186794281006
28,1.3283048793673515
29,1.308403804898262
30,1.2904269695281982
31,1.273060142993927
32,1.254704833030701
33,1.2355325743556025
34,1.2163186147809029
35,1.1962546706199646
36,1.1776079908013344
37,1.1587195470929146
38,1.1407020688056946
39,1.1204866543412209
40,1.098997488617897
41,1.0778903663158417
42,1.056800827383995
43,1.0351157188415527
44,1.0141066312789917
45,0.9941496104002
46,0.9761663749814034
47,0.9585638642311096
48,0.938981145620346
49,0.91837677359581
50,0.8973949700593948
51,0.8767658844590187
52,0.8551506474614143
53,0.8357310891151428
54,0.8166280686855316
55,0.7982694581151009
56,0.7835593819618225
57,0.7680998146533966
58,0.7528129443526268
59,0.7374761924147606
60,0.7225494533777237
61,0.7076800465583801
62,0.6927623599767685
63,0.6781950443983078
64,0.6641506999731064
65,0.6502960175275803
66,0.6379239484667778
67,0.6264450922608376
68,0.6147820800542831
69,0.6033723577857018
70,0.594697043299675
71,0.5861318707466125
72,0.5784063339233398
73,0.571723498404026
74,0.564184382557869
75,0.5564007312059402
76,0.5520913600921631
77,0.5472912788391113
78,0.5415114760398865
79,0.5376048684120178
80,0.5307013243436813
81,0.5249348729848862
82,0.518419548869133
83,0.5115531608462334
84,0.5067165791988373
85,0.5007201582193375
86,0.494892381131649
87,0.4874310195446014
88,0.482872374355793
89,0.4780443236231804
90,0.4747558608651161
91,0.4702746272087097
92,0.4671049490571022
93,0.4636252820491791
94,0.4582861363887787
95,0.4517921805381775
96,0.4453739076852798
97,0.4417717158794403
98,0.4370009452104568
99,0.4316663667559623
100,0.4251093789935112
101,0.4161986783146858
102,0.4063471108675003
103,0.396015889942646
104,0.3839273937046528
105,0.3704176023602485
106,0.3570201508700847
107,0.3427556119859218
108,0.3291789405047893
109,0.3153465613722801
110,0.3024267554283142
111,0.2903414070606231
112,0.2775824852287769
113,0.2655989415943622
114,0.2545270249247551
115,0.2447445578873157
116,0.2349595762789249
117,0.2260012999176979
118,0.2178688533604145
119,0.2103796862065792
120,0.2027345970273018
121,0.1950789615511894
122,0.1882005184888839
123,0.1815279014408588
124,0.1756778992712497
125,0.1718312986195087
126,0.1685980632901191
