Testing Step,Q Loss
0,1.7992080748081207
1,1.7992080748081207
2,1.7992080748081207
3,1.7992080748081207
4,1.7992080748081207
5,1.7992080748081207
6,1.7992080748081207
7,1.7992080748081207
8,1.7992080748081207
9,1.7992080748081207
10,1.7992080748081207
11,1.7992080748081207
12,1.7992080748081207
13,1.7992080748081207
14,1.7992080748081207
15,1.7798746824264526
16,1.7607490718364716
17,1.7426659166812897
18,1.7240251898765564
19,1.7051193565130234
20,1.6858910620212555
21,1.6659247875213623
22,1.6462156921625135
23,1.627740517258644
24,1.6120639219880104
25,1.6002125591039658
26,1.5887706577777865
27,1.5769645720720291
28,1.5642496645450592
29,1.550809070467949
30,1.536354586482048
31,1.5217134803533554
32,1.5058410167694092
33,1.4894844591617584
34,1.472476691007614
35,1.4545143246650696
36,1.4358466863632202
37,1.4166963696479795
38,1.3976312428712845
39,1.3778937757015228
40,1.3568221926689148
41,1.3344101011753082
42,1.3103621751070025
43,1.2860561460256577
44,1.2609422206878662
45,1.2360285967588425
46,1.2109974026679993
47,1.1843036264181137
48,1.1576200425624847
49,1.133274644613266
50,1.1089669317007065
51,1.0838035494089129
52,1.0578830391168594
53,1.0316197648644447
54,1.005461409687996
55,0.9795371741056442
56,0.954141691327095
57,0.9306124746799468
58,0.9066352248191832
59,0.8814750909805298
60,0.8568975776433945
61,0.8324470669031143
62,0.8080123588442802
63,0.7844158113002777
64,0.7626796066761017
65,0.7404657527804375
66,0.7181015908718109
67,0.6949445158243179
68,0.6720862463116646
69,0.648549422621727
70,0.6262770518660545
71,0.6057440266013145
72,0.5853012129664421
73,0.5652502775192261
74,0.5460407137870789
75,0.5257261618971825
76,0.5061679258942604
77,0.4872299432754516
78,0.4694896787405014
79,0.4518902972340584
80,0.4341075345873832
81,0.4181465581059456
82,0.4063166975975036
83,0.3946097418665886
84,0.3832626193761825
85,0.3722359612584114
86,0.3610760420560837
87,0.3492845147848129
88,0.3377197012305259
89,0.3274842947721481
90,0.3208849281072616
91,0.3149019107222557
92,0.3102034255862236
93,0.3064434081315994
94,0.3020505830645561
95,0.2983639389276504
96,0.2954973503947258
97,0.2933287248015404
98,0.2915428429841995
99,0.29012481123209
100,0.2891879454255104
101,0.2886204794049263
102,0.289386548101902
103,0.2915429845452308
104,0.2937956675887108
105,0.3001542761921882
106,0.3064325153827667
107,0.3131433054804802
108,0.3196762204170227
109,0.3232061713933944
110,0.3270473480224609
111,0.3307730853557586
112,0.3367096483707428
113,0.345050036907196
114,0.3514207229018211
115,0.3573432937264442
116,0.3586953803896904
117,0.3597329556941986
118,0.3594979122281074
119,0.3597367107868194
120,0.3568213805556297
121,0.3518205732107162
122,0.3474710546433925
123,0.3445736207067966
124,0.3403755873441696
125,0.3332394249737263
126,0.3266698867082596
127,0.3147979974746704
128,0.3016058728098869
129,0.285565834492445
130,0.2705519497394562
131,0.255399975925684
132,0.2459570802748203
133,0.2372094262391328
134,0.2315870895981788
135,0.2252031695097684
136,0.2178224753588438
137,0.2090303655713796
138,0.1996334176510572
139,0.1909682285040617
140,0.1805360913276672
141,0.1717838365584612
142,0.1645565554499626
143,0.1543463375419378
144,0.14245574362576
145,0.1298476997762918
146,0.121551189571619
147,0.1159105598926544
148,0.1110195145010948
149,0.1067199409008026
150,0.1040946245193481
151,0.0998271219432354
152,0.0951394215226173
153,0.0898128785192966
154,0.0851096734404563
155,0.0807816535234451
156,0.0771720558404922
157,0.0736449286341667
158,0.0701779760420322
159,0.0669718831777572
160,0.0636336244642734
161,0.0602869130671024
162,0.0571460798382759
163,0.055619291961193
164,0.0542576871812343
165,0.0529065728187561
166,0.0512191466987133
167,0.0491921342909336
168,0.0470655523240566
169,0.0448885634541511
170,0.0433614030480384
171,0.0419630669057369
172,0.0406735651195049
173,0.0396229662001132
174,0.0390711575746536
175,0.038048792630434
176,0.0370285846292972
177,0.0362784564495086
178,0.0352429375052452
179,0.0339635126292705
180,0.0331345163285732
181,0.0320495814085006
182,0.0310170054435729
183,0.0316896773874759
184,0.0327377542853355
185,0.0336043089628219
186,0.0337615497410297
187,0.033459186553955
188,0.0327647626399993
189,0.0324244871735572
190,0.0319221355020999
191,0.0310899317264556
192,0.0301805473864078
193,0.0287987142801284
194,0.0272058136761188
195,0.0265043005347251
196,0.0260106660425663
197,0.0258827023208141
198,0.0257286950945854
199,0.0255653448402881
200,0.0251849181950092
201,0.0248522385954856
202,0.0245496556162834
203,0.0243557803332805
204,0.0242628268897533
205,0.0242706649005413
206,0.0239223688840866
207,0.0240042321383953
208,0.0238353163003921
209,0.0236588381230831
210,0.0235395096242427
211,0.0232631415128707
212,0.0226825587451457
213,0.0219517461955547
214,0.021054558455944
215,0.0204553231596946
216,0.0197926238179206
217,0.0189138315618038
218,0.0183997191488742
219,0.0177416838705539
220,0.0170575529336929
221,0.0163097195327281
222,0.016040701419115
223,0.0153015069663524
224,0.0144725181162357
225,0.0135960951447486
226,0.0128538608551025
227,0.0123830065131187
228,0.011708278208971
229,0.0115571580827236
230,0.0111617594957351
231,0.0108274295926094
232,0.0101862214505672
233,0.0095532573759555
234,0.0089356936514377
235,0.0082744620740413
236,0.0081098712980747
237,0.0081860348582267
238,0.0084123462438583
239,0.00863479077816
240,0.0086584612727165
241,0.0087608732283115
242,0.0087409205734729
243,0.0086732469499111
244,0.0086169391870498
245,0.0086434558033943
246,0.0084703788161277
247,0.008781298995018
248,0.0092157796025276
249,0.0097572654485702
250,0.0103129372000694
251,0.0106930062174797
252,0.0106343813240528
253,0.0104102678596973
254,0.0098063312470912
255,0.0091345533728599
256,0.0081324987113475
257,0.0072969384491443
258,0.0068822354078292
259,0.0066107027232646
260,0.0066397935152053
261,0.0068375058472156
262,0.0069033801555633
263,0.0067805722355842
264,0.0068635381758213
265,0.0068164579570293
266,0.0067231059074401
267,0.0068507492542266
268,0.0069353058934211
269,0.0068280585110187
270,0.0068699307739734
271,0.0068131238222122
272,0.0067333541810512
273,0.0066822059452533
274,0.0063981674611568
275,0.0062200389802455
276,0.0060673207044601
277,0.0060439109802246
278,0.0060453601181507
279,0.0058977715671062
280,0.0057382062077522
281,0.0055215917527675
282,0.0051949173212051
283,0.0048871487379074
284,0.004642080515623
285,0.0044145435094833
286,0.0041983053088188
287,0.0039956644177436
288,0.0037067607045173
289,0.0035336203873157
290,0.0034680664539337
291,0.0032954588532447
292,0.0032241530716419
293,0.0032662041485309
294,0.0033296383917331
295,0.0031462013721466
296,0.0032261684536933
297,0.0033496282994747
298,0.0034657828509807
299,0.0035189799964427
300,0.0034318268299102
301,0.0034428350627422
302,0.0033525042235851
303,0.0034107342362403
304,0.0035105571150779
305,0.0037711784243583
306,0.0038966163992881
307,0.0040042772889137
308,0.0041904337704181
309,0.0043013170361518
