Testing Step,Q Loss
0,1.5642833709716797
1,1.5642833709716797
2,1.5642833709716797
3,1.5642833709716797
4,1.5642833709716797
5,1.5642833709716797
6,1.5642833709716797
7,1.5642833709716797
8,1.5642833709716797
9,1.5642833709716797
10,1.5642833709716797
11,1.5642833709716797
12,1.5642833709716797
13,1.5642833709716797
14,1.5642833709716797
15,1.5476648807525637
16,1.530544012784958
17,1.5144659876823423
18,1.4991904944181442
19,1.4839556813240051
20,1.468649938702583
21,1.453523725271225
22,1.4390163123607635
23,1.4243173003196716
24,1.409353256225586
25,1.3945296704769137
26,1.379848524928093
27,1.3651987612247467
28,1.350621119141579
29,1.3355586230754852
30,1.3203889429569244
31,1.3053649961948397
32,1.2896606773138046
33,1.272781416773796
34,1.2553466856479645
35,1.2384348809719086
36,1.2221767455339432
37,1.2052004486322403
38,1.1913233548402786
39,1.177114725112915
40,1.1645520329475405
41,1.1518080607056618
42,1.1383143812417984
43,1.124606728553772
44,1.1092547476291656
45,1.0931306630373
46,1.0761674046516418
47,1.0593384504318235
48,1.0412557125091553
49,1.0229441225528717
50,1.0044996440410614
51,0.9858039766550064
52,0.9663860946893692
53,0.9465785473585128
54,0.9265350103378296
55,0.9066805243492126
56,0.8866376876831055
57,0.8659055531024933
58,0.8461841642856598
59,0.8260438069701195
60,0.8079780340194702
61,0.792423702776432
62,0.7770347967743874
63,0.7594949305057526
64,0.7418470457196236
65,0.7256273254752159
66,0.7084480002522469
67,0.694120392203331
68,0.6807134672999382
69,0.667424239218235
70,0.6538094878196716
71,0.6396800577640533
72,0.6256299987435341
73,0.6107415556907654
74,0.5957497358322144
75,0.5799565613269806
76,0.5645868182182312
77,0.548977330327034
78,0.5320322066545486
79,0.5158805549144745
80,0.5007931888103485
81,0.4877928048372268
82,0.4742680042982101
83,0.4633807986974716
84,0.451675221323967
85,0.4408972635865211
86,0.4308413118124008
87,0.4200933277606964
88,0.4123583287000656
89,0.4033918380737304
90,0.3959636390209198
91,0.3882224410772323
92,0.3812237828969955
93,0.372913122177124
94,0.3634231686592102
95,0.3548369705677032
96,0.3479143194854259
97,0.3408274166285991
98,0.3351164385676384
99,0.3311997503042221
100,0.3299226425588131
101,0.3288692906498909
102,0.3277195580303669
103,0.3262486793100834
104,0.3243782371282577
105,0.3230912461876869
106,0.3213024213910103
107,0.319265928119421
108,0.3156513720750808
109,0.3124058656394481
110,0.3089663460850715
111,0.3047548420727253
112,0.2997104898095131
113,0.2943246364593506
114,0.2887383066117763
115,0.2829379886388778
116,0.2779063694179058
117,0.2739760018885135
118,0.2703085318207741
119,0.2657430022954941
120,0.2609480619430542
121,0.255153376609087
122,0.2495115175843238
123,0.2448220737278461
124,0.2403714656829834
125,0.236589889973402
126,0.2333596311509609
127,0.230207934975624
128,0.2266388647258281
129,0.2229863964021206
130,0.2195488102734089
131,0.2157475464046001
132,0.2119222767651081
133,0.2086839638650417
134,0.206844475120306
135,0.2047018259763717
136,0.2025355324149131
137,0.200163647532463
138,0.1977940388023853
139,0.1953401304781437
140,0.193262979388237
141,0.1911595873534679
142,0.1894120387732982
143,0.1875819154083728
144,0.1859178207814693
145,0.1842527352273464
146,0.1824939362704754
147,0.1805758364498615
148,0.1785972788929939
149,0.17682496458292
150,0.1751112565398216
151,0.1733211018145084
152,0.1714613363146782
153,0.1694602593779564
154,0.1672463677823543
155,0.1650541052222252
156,0.1627802513539791
157,0.1605743616819381
158,0.1584775149822235
159,0.156206838786602
160,0.1550293192267418
161,0.1537121422588825
162,0.1527941077947616
163,0.1519182808697223
164,0.1507609188556671
165,0.1496159508824348
166,0.1486450210213661
167,0.1481190323829651
168,0.148415096104145
169,0.148536130785942
170,0.1473176144063472
171,0.1461569815874099
172,0.1447065435349941
173,0.1429582089185714
174,0.140654195100069
175,0.1379396189004182
176,0.1350272446870803
177,0.1322864387184381
178,0.1312101259827613
179,0.1316140815615654
180,0.1326384283602237
181,0.1333809271454811
182,0.1349235754460096
183,0.1359888091683387
184,0.1366981491446495
185,0.1364464350044727
186,0.1367060542106628
187,0.137694327160716
188,0.1382413879036903
189,0.1391719933599233
190,0.1390390675514936
191,0.1390781216323375
192,0.137950275093317
193,0.1377148441970348
194,0.1378938006237149
195,0.1377675486728549
196,0.1377787971869111
197,0.1385945128276944
198,0.1385739166289568
199,0.1384190702810883
200,0.1386115308851003
201,0.1391472220420837
202,0.1392157170921564
203,0.1388289034366607
204,0.1393006136640906
205,0.1394716249778866
206,0.1397343780845403
207,0.1400264045223593
208,0.1401798501610756
209,0.13973078597337
