Testing Step,Q Loss
0,1.2901644110679626
1,1.2901644110679626
2,1.2901644110679626
3,1.2901644110679626
4,1.2901644110679626
5,1.2901644110679626
6,1.2901644110679626
7,1.2901644110679626
8,1.2901644110679626
9,1.2901644110679626
10,1.2901644110679626
11,1.2901644110679626
12,1.2901644110679626
13,1.2901644110679626
14,1.2901644110679626
15,1.2724148631095886
16,1.2555208951234818
17,1.2400715798139572
18,1.2251690924167633
19,1.2111757546663284
20,1.1974533796310425
21,1.1835412681102753
22,1.169681079685688
23,1.1552545055747032
24,1.1412400230765345
25,1.127436488866806
26,1.113844558596611
27,1.1005128771066666
28,1.08733681589365
29,1.074298858642578
30,1.0614267364144323
31,1.048535093665123
32,1.035386323928833
33,1.0217448770999908
34,1.0082134678959846
35,0.995361477136612
36,0.9836595132946968
37,0.9719831943511964
38,0.9602394700050354
39,0.9477122500538826
40,0.9345550537109376
41,0.9210520312190056
42,0.9071943163871764
43,0.893185943365097
44,0.8786405622959137
45,0.8642087578773499
46,0.8496801406145096
47,0.834748275578022
48,0.8195006921887398
49,0.8039119765162468
50,0.7879900671541691
51,0.7717792615294456
52,0.7577805742621422
53,0.7434837222099304
54,0.7290278039872646
55,0.7140866070985794
56,0.6983141079545021
57,0.6827422976493835
58,0.666795127093792
59,0.650773037225008
60,0.6352729499340057
61,0.6211091168224812
62,0.6078932732343674
63,0.5932743512094021
64,0.5789555385708809
65,0.5643305554986
66,0.5478302910923958
67,0.5338422134518623
68,0.5220131576061249
69,0.5122053138911724
70,0.5035086013376713
71,0.4951173290610313
72,0.4865441396832466
73,0.4780449606478214
74,0.4692138731479645
75,0.4612371027469635
76,0.4544226452708244
77,0.4470451101660728
78,0.4399868100881576
79,0.4327392354607582
80,0.42547058314085
81,0.4182063788175583
82,0.4109450727701187
83,0.4038417711853981
84,0.3978278040885925
85,0.3919582292437553
86,0.3870285302400589
87,0.3819996751844883
88,0.3760256990790367
89,0.3699166066944599
90,0.3637078106403351
91,0.3578973077237606
92,0.3521145284175873
93,0.3473865464329719
94,0.3421223908662796
95,0.3362512551248073
96,0.3296698071062565
97,0.3216082118451595
98,0.313465017825365
99,0.306436475366354
100,0.2996074147522449
101,0.2935661934316158
102,0.2871367670595646
103,0.2797737345099449
104,0.2720937579870224
105,0.2636387348175049
106,0.2542306259274483
107,0.2452737130224704
108,0.2372079044580459
109,0.2288712076842785
110,0.2208667322993278
111,0.2121596857905388
112,0.202561154961586
113,0.1916540190577507
114,0.1807828396558761
115,0.1699079573154449
116,0.1593123972415924
117,0.1482869125902652
118,0.1407854948192834
119,0.1327782627195119
120,0.1267135236412286
121,0.1220566648989915
122,0.1180012635886669
123,0.1141148265451192
124,0.110104726627469
125,0.1061382498592138
126,0.102616012096405
127,0.0988970343023538
128,0.096776332706213
129,0.0958031974732875
130,0.0969644542783498
131,0.1013340316712856
132,0.1049915086477994
133,0.1035596430301666
134,0.0976232532411813
135,0.0910846162587404
136,0.0838400088250637
137,0.079192403703928
138,0.0763736180961132
139,0.0746139250695705
140,0.0734187364578247
141,0.0733962673693895
142,0.0746700689196586
143,0.0744781047105789
144,0.073303809389472
145,0.0711330380290746
146,0.0699505042284727
147,0.068802535533905
148,0.0664955843240022
149,0.0655755382031202
150,0.0648398511111736
151,0.0620044078677892
152,0.0586524419486522
153,0.0551775526255369
154,0.0529449414461851
155,0.0514078103005886
156,0.0500472337007522
157,0.0493232626467943
158,0.0491072162985801
159,0.0480929128825664
160,0.0459690373390913
161,0.0435953009873628
162,0.0431797765195369
163,0.043084206059575
164,0.0424401126801967
165,0.041682431474328
166,0.0402070824056863
167,0.0387479923665523
168,0.0376402139663696
169,0.0362567715346813
170,0.03449098020792
171,0.0330513752996921
172,0.0313650667667388
173,0.030210256576538
174,0.0287685152143239
175,0.0267297569662332
176,0.0249448306858539
177,0.0223618950694799
178,0.020074101164937
179,0.018584094941616
180,0.0172680784016847
181,0.016355961561203
182,0.0158424880355596
183,0.0145788006484508
184,0.0135870687663555
185,0.0133020989596843
186,0.0132045559585094
187,0.0131365712732076
188,0.0129864141345024
189,0.0127622094005346
190,0.0125929433852434
191,0.0125263631343841
192,0.012735940515995
193,0.0130675639957189
194,0.0130346734076738
195,0.012923777103424
196,0.012454193085432
197,0.012027895078063
198,0.0118515212088823
199,0.0111747067421674
200,0.010669507086277
201,0.0102549009025096
202,0.0101978629827499
203,0.0101046506315469
204,0.0098892841488122
205,0.0096533745527267
206,0.0094162076711654
207,0.0092783980071544
208,0.0086599066853523
209,0.0083066374063491
210,0.00789675116539
211,0.0075450334697961
212,0.0072160698473453
213,0.0069951023906469
214,0.0069971233606338
215,0.0066625066101551
216,0.0063142292201519
217,0.0060391873121261
218,0.0058643724769353
219,0.0057986173778772
220,0.0057755038142204
221,0.0056936591863632
222,0.0057110115885734
223,0.0060441996902227
224,0.0065627731382846
225,0.0068716555833816
226,0.0071295462548732
227,0.0075201150029897
228,0.0076207537204027
229,0.0075892452150583
230,0.0073132775723934
231,0.0068218894302845
232,0.0064644068479537
233,0.005808213725686
234,0.0053807590156793
235,0.0050367470830678
236,0.0048342682421207
237,0.0047267489135265
238,0.0045812837779521
239,0.0043621100485324
240,0.0039644818753004
241,0.0037298500537872
242,0.0034170858561992
243,0.0031562503427267
244,0.0030864793807268
245,0.0031283553689718
246,0.0031177774071693
247,0.0031163934618234
248,0.0032448321580886
249,0.0034655109047889
250,0.0036286916583776
251,0.003723544999957
252,0.0037550032138824
253,0.0036198124289512
254,0.0035069417208433
255,0.0034533385187387
256,0.0034370031207799
257,0.0034155305474996
258,0.0036032274365425
259,0.0038799960166215
260,0.0038491077721118
261,0.0038023516535758
262,0.0036325845867395
263,0.0033608581870794
264,0.003128957003355
265,0.0028341505676507
266,0.0027361549437046
267,0.0027369800955057
268,0.0027625598013401
269,0.0028015859425067
270,0.0027955640107393
271,0.0026950370520353
272,0.0027778316289186
273,0.0027453824877738
274,0.002893092110753
275,0.0029498152434825
276,0.0030769631266593
277,0.0033196359872817
278,0.0035260897129774
279,0.0036047846078872
280,0.0034144222736358
281,0.0032370053231716
282,0.0030957851558923
283,0.0029369685798883
284,0.0028068143874406
285,0.0028059016913175
286,0.002779733389616
287,0.0027151331305503
288,0.0024562235921621
289,0.0021989252418279
290,0.0020164214074611
291,0.0020486209541559
292,0.0019208304584026
293,0.0018314104527235
294,0.0017381552606821
295,0.0016838926821947
296,0.0017374418675899
297,0.0018115080893039
298,0.0018864888697862
299,0.0021674036979675
300,0.0023923441767692
301,0.0024838764220476
302,0.0027459077537059
303,0.0026877131313085
304,0.0024267714470624
305,0.002212380990386
306,0.002074260264635
307,0.001998383551836
308,0.0019019749015569
309,0.0018073972314596
310,0.001792324706912
311,0.0017319787293672
312,0.0014315117150545
313,0.0012852475047111
314,0.0011287853121757
315,0.0010145083069801
316,0.0010387618094682
317,0.0010467618703842
318,0.0010226499289274
319,0.001095550134778
320,0.0011595506221055
321,0.001215323805809
322,0.0014117825776338
323,0.001535128802061
324,0.0015314407646656
325,0.0014965645968914
326,0.0013612452894449
327,0.0013258792459964
328,0.0011586900800466
329,0.0009806286543607
330,0.0009962990880012
331,0.0009876973927021
332,0.0009921267628669
